x,y,c
-4.0,-2.096549770670898,-2.0947125472611012
-3.9,-2.072315492643554,-2.0701692399277114
-3.8,-2.047259130268554,-2.045028204867631
-3.7,-2.021079286926757,-2.0192606561549606
-3.6,-1.994372403600097,-1.992835764939741
-3.5,-1.967146953143066,-1.9657204716496515
-3.4,-1.9396120861813955,-1.9378792776645006
-3.3,-1.910859153254882,-1.9092740140163367
-3.2,-1.8811406583605954,-1.87986358439691
-3.1,-1.850964864205566,-1.8496036794731785
-3.0,-1.8194137663859855,-1.8184464592320668
-2.9,-1.787613728159179,-1.786340199816898
-2.8,-1.754343872892578,-1.753228901110268
-2.7,-1.7202567991535636,-1.7190518512089272
-2.6,-1.6845708288215324,-1.6837431439977444
-2.5,-1.6481434575075675,-1.6472311463710958
-2.4,-1.6103757329758295,-1.6094379124341003
-2.3,-1.571053417856933,-1.5702785434849782
-2.2,-1.530387261015136,-1.529660495090404
-2.1,-1.4881026643791495,-1.4874828366412711
-2.0,-1.444124070254394,-1.4436354751788103
-1.9,-1.398592633949218,-1.3979983651114345
-1.8,-1.3508968640417476,-1.3504407402749725
-1.7,-1.3012743401774896,-1.3008204268406467
-1.6,-1.2493508240090325,-1.2489833279048763
-1.5,-1.195080741864257,-1.1947632172871094
-1.4,-1.138315957730468,-1.1379820462933672
-1.3,-1.078728177815429,-1.078451058954897
-1.2,-1.016314574526367,-1.015973134179692
-1.1,-0.9505855605778805,-0.9503469298211343
-1.0,-0.8815555221892085,-0.881373587019543
-0.9,-0.8090160284227288,-0.8088669356527824
-0.8,-0.732850305119628,-0.7326682560454109
-0.7,-0.652854491341796,-0.6526665660823557
-0.6,-0.5689621574680175,-0.5688248987322475
-0.5,-0.48130540958703527,-0.48121182505960347
-0.4,-0.39012917216271925,-0.39003531977071526
-0.3,-0.2957429071652825,-0.2956730475634224
-0.2,-0.198764157550781,-0.19869011034924142
-0.1,-0.09989902189636175,-0.09983407889920758
0.0,-5.215641296376e-05,0.0
0.1,0.099780161912109,0.09983407889920758
0.2,0.1986395849909665,0.19869011034924142
0.3,0.2956336683050528,0.2956730475634224
0.4,0.3899916011383053,0.39003531977071526
0.5,0.481175393016601,0.48121182505960347
0.6,0.5687802407418212,0.5688248987322475
0.7,0.6526149618836667,0.6526665660823557
0.8,0.7326246363669425,0.7326682560454109
0.9,0.8088357828649895,0.8088669356527824
1.0,0.881340815387695,0.881373587019543
1.1,0.95030975592871,0.9503469298211343
1.2,1.015926886822753,1.015973134179692
1.3,1.0784175266481926,1.078451058954897
1.4,1.137946291305175,1.1379820462933672
1.5,1.194732682540527,1.1947632172871094
1.6,1.248951681304199,1.2489833279048763
1.7,1.3007853627995605,1.3008204268406467
1.8,1.3504087107468254,1.3504407402749725
1.9,1.397959909924316,1.3979983651114345
2.0,1.443606078027832,1.4436354751788103
2.1,1.48744903247705,1.4874828366412711
2.2,1.529624205464843,1.529660495090404
2.3,1.570242835668945,1.5702785434849782
2.4,1.609398226265136,1.6094379124341003
2.5,1.647195165126953,1.6472311463710958
2.6,1.6837124655083,1.6837431439977444
2.7,1.719011013470703,1.7190518512089272
2.8,1.753193323658203,1.753228901110268
2.9,1.786302320475585,1.786340199816898
3.0,1.818418859074707,1.8184464592320668
3.1,1.84956788625,1.8496036794731785
3.2,1.879831755467773,1.87986358439691
3.3,1.909237127714843,1.9092740140163367
3.4,1.937841271178222,1.9378792776645006
3.5,1.965690411749511,1.9657204716496515
3.6,1.992805136734863,1.992835764939741
3.7,2.019226543432128,2.0192606561549606
3.8,2.044988814364746,2.045028204867631
3.9,2.070133024597167,2.0701692399277114
