x,y,c
-6.283,0.9999999873839103,0.9999999828306246
-6.126,0.9876850603514398,0.9876718039464703
-5.969,0.9510746492745352,0.9510484686075305
-5.812,0.8910693165676264,0.8910308526496854
-5.655,0.8091450966663818,0.8090952940264058
-5.498,0.707317188137695,0.7072572772417635
-5.341,0.5880903715242918,0.5880218556352808
-5.184,0.454397496684082,0.4543220310516054
-5.027,0.3095271718815915,0.3094466066571929
-4.869,0.156055293061523,0.15597160422106646
-4.712,-0.00033250214025826,-0.00038898037488095276
-4.555,-0.15668421193347076,-0.15673999667189767
-4.398,-0.3091817436691885,-0.30923545819186143
-4.241,-0.45407388882556077,-0.45412421897569105
-4.084,-0.5877965379758295,-0.5878422458114251
-3.927,-0.7070603345482177,-0.70710028778614
-3.77,-0.808931596217285,-0.8089647866300855
-3.613,-0.890904393554687,-0.890930037587174
-3.456,-0.9509623561834708,-0.9509798257691183
-3.299,-0.9876281629992675,-0.9876370218368734
-3.142,-0.9999998840657958,-0.9999999170344522
-2.985,-0.9877687994866937,-0.9877644037910411
-2.827,-0.9509312312760002,-0.9509225026545981
-2.67,-0.8908586894852287,-0.8908458667805764
-2.513,-0.8088724405606683,-0.808855838599462
-2.356,-0.7069891838360592,-0.7069692424798688
-2.199,-0.5877151396148672,-0.5876923267357412
-2.042,-0.4539842410946038,-0.45395911390155774
-1.885,-0.30908605848327575,-0.30905922844166495
-1.728,-0.15658483999133227,-0.15655697721737225
-1.571,-0.00023188953430126,-0.00020367320369517786
-1.414,0.15615466715783627,0.15615464084705052
-1.257,0.3086718236413565,0.3086717989436008
-1.1,0.45359613642565877,0.4535961214255773
-0.942,0.588171743420898,0.588171730331375
-0.785,0.7073883031539303,0.7073882691671998
-0.628,0.8092042124728995,0.8092041809880323
-0.471,0.8911149757095943,0.891114956201324
-0.314,0.95110572771582,0.951105719935495
-0.157,0.9877007954764397,0.9877007947590948
0.0,0.9999999908458242,1.0
0.157,0.9877007954764397,0.9877007947590948
0.314,0.95110572771582,0.951105719935495
0.471,0.8911149757095943,0.891114956201324
0.628,0.8092042127806388,0.8092041809880323
0.785,0.7073883037694088,0.7073882691671998
0.942,0.588171744651855,0.588171730331375
1.1,0.45359613642565877,0.4535961214255773
1.257,0.3086718236413565,0.3086717989436008
1.414,0.15615466938879327,0.15615464084705052
1.571,-0.00023188607238726,-0.00020367320369517786
1.728,-0.15658483652941826,-0.15655697721737225
1.885,-0.3090860569445795,-0.30905922844166495
2.042,-0.4539842407868645,-0.45395911390155774
2.199,-0.587715139307128,-0.5876923267357412
2.356,-0.70698918352832,-0.7069692424798688
2.513,-0.8088724389451898,-0.808855838599462
2.67,-0.8908586894852287,-0.8908458667805764
2.827,-0.9509312312760002,-0.9509225026545981
2.985,-0.9877687994866937,-0.9877644037910411
3.142,-0.9999998840657958,-0.9999999170344522
3.299,-0.987628163614746,-0.9876370218368734
3.456,-0.9509623590299062,-0.9509798257691183
3.613,-0.890904397016601,-0.890930037587174
3.77,-0.8089315987559813,-0.8089647866300855
3.927,-0.7070603418565673,-0.70710028778614
4.084,-0.587796538591308,-0.5878422458114251
4.241,-0.45407388882556077,-0.45412421897569105
4.398,-0.3091817436691885,-0.30923545819186143
4.555,-0.15668421193347076,-0.15673999667189767
4.712,-0.00033250214025826,-0.00038898037488095276
4.869,0.156055278213867,0.15597160422106646
5.027,0.30952715734167474,0.3094466066571929
5.184,0.4543974812209465,0.4543220310516054
5.341,0.5880903632927245,0.5880218556352808
5.498,0.707317177751953,0.7072572772417635
5.655,0.8091450865115958,0.8090952940264058
5.812,0.891069313721191,0.8910308526496854
5.969,0.9510746460435783,0.9510484686075305
6.126,0.9876850585050042,0.9876718039464703
